Chiptime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(бу)	magx	magy	magz	lon	lat	Yaw	Speed	q1	q2	q3	q4
 None	0.1006	0.0015	1.0249	0.0	0.0	0.0	0.066	-5.603	-94.664	32.0	-416	-33	-208	None	None	None	None	None	None	None	None
 None	0.1001	0.0015	1.0244	0.0	0.0	0.0	0.071	-5.603	-94.664	32.04	-416	-33	-210	None	None	None	None	None	None	None	None
 None	0.1001	0.0015	1.0249	0.0	0.0	0.0	0.071	-5.598	-94.675	32.09	-416	-34	-209	None	None	None	None	None	None	None	None
 None	0.1006	0.0015	1.0249	0.0	0.0	0.0	0.071	-5.598	-94.675	32.06	-415	-33	-209	None	None	None	None	None	None	None	None
 None	0.1001	0.001	1.0244	0.0	0.0	0.0	0.071	-5.598	-94.68	32.09	-416	-33	-209	None	None	None	None	None	None	None	None
 None	0.1001	0.0015	1.0234	0.0	0.0	0.0	0.071	-5.598	-94.658	32.08	-418	-29	-208	None	None	None	None	None	None	None	None
 None	0.1006	0.0015	1.0239	0.0	0.0	0.0	0.071	-5.598	-94.631	32.12	-416	-30	-212	None	None	None	None	None	None	None	None
 None	0.1006	0.001	1.0244	0.0	0.0	0.0	0.071	-5.598	-94.636	32.13	-415	-33	-212	None	None	None	None	None	None	None	None
 None	0.1006	0.001	1.0254	0.0	0.0	0.0	0.071	-5.598	-94.642	32.05	-419	-34	-211	None	None	None	None	None	None	None	None
 None	0.1006	0.001	1.0254	0.0	0.0	0.0	0.071	-5.603	-94.658	32.06	-419	-32	-210	None	None	None	None	None	None	None	None
 None	0.1006	0.0015	1.0249	0.0	0.0	0.0	0.071	-5.603	-94.647	32.06	-418	-31	-211	None	None	None	None	None	None	None	None
 None	0.1006	0.001	1.0244	0.0	0.0	0.0	0.071	-5.603	-94.631	32.01	-417	-31	-214	None	None	None	None	None	None	None	None
 None	0.1006	0.001	1.0244	0.0	0.0	0.0	0.066	-5.603	-94.625	32.16	-414	-31	-211	None	None	None	None	None	None	None	None
 None	0.1006	0.0015	1.0244	0.0	0.0	0.0	0.066	-5.603	-94.614	32.14	-417	-30	-212	None	None	None	None	None	None	None	None
 None	0.1006	0.0015	1.0249	0.0	0.0	0.0	0.066	-5.603	-94.62	32.1	-416	-34	-211	None	None	None	None	None	None	None	None
 None	0.1011	0.001	1.0249	0.0	0.0	0.0	0.071	-5.603	-94.636	32.1	-418	-35	-212	None	None	None	None	None	None	None	None
 None	0.1011	0.001	1.0244	0.0	0.0	0.0	0.066	-5.603	-94.625	32.07	-420	-29	-212	None	None	None	None	None	None	None	None
 None	0.1011	0.001	1.0244	0.0	0.0	0.0	0.066	-5.609	-94.614	32.1	-418	-33	-211	None	None	None	None	None	None	None	None
 None	0.1006	0.0005	1.0244	0.0	0.0	0.0	0.066	-5.609	-94.614	32.09	-417	-34	-209	None	None	None	None	None	None	None	None
 None	0.1006	0.001	1.0249	0.0	0.0	0.0	0.06	-5.609	-94.62	32.09	-417	-34	-209	None	None	None	None	None	None	None	None
 None	0.1006	0.0015	1.0244	0.0	0.0	0.0	0.06	-5.609	-94.625	32.06	-418	-33	-208	None	None	None	None	None	None	None	None
 None	0.1006	0.0015	1.0239	0.0	0.0	0.0	0.06	-5.609	-94.636	32.1	-417	-34	-209	None	None	None	None	None	None	None	None
 None	0.1006	0.0015	1.0239	0.0	0.0	0.0	0.066	-5.609	-94.636	32.13	-416	-31	-208	None	None	None	None	None	None	None	None
 None	0.1006	0.001	1.0244	0.0	0.0	0.0	0.066	-5.609	-94.636	32.08	-415	-32	-208	None	None	None	None	None	None	None	None
 None	0.1006	0.0005	1.0244	0.0	0.0	0.0	0.06	-5.609	-94.642	32.12	-417	-32	-210	None	None	None	None	None	None	None	None
 None	0.1006	0.001	1.0244	0.0	0.0	0.0	0.06	-5.609	-94.642	32.1	-417	-31	-211	None	None	None	None	None	None	None	None
 None	0.1001	0.0015	1.0244	0.0	0.0	0.0	0.06	-5.603	-94.647	32.17	-417	-33	-210	None	None	None	None	None	None	None	None
 None	0.1001	0.0015	1.0244	0.0	0.0	0.0	0.06	-5.603	-94.636	32.1	-415	-31	-210	None	None	None	None	None	None	None	None
 None	0.1006	0.0015	1.0244	0.0	0.0	0.0	0.066	-5.603	-94.625	32.12	-415	-30	-211	None	None	None	None	None	None	None	None
 None	0.1006	0.001	1.0244	0.0	0.0	0.0	0.06	-5.603	-94.625	32.16	-414	-30	-209	None	None	None	None	None	None	None	None
 None	0.1011	0.001	1.0244	0.0	0.0	0.0	0.06	-5.603	-94.614	32.09	-417	-32	-208	None	None	None	None	None	None	None	None
 None	0.1011	0.001	1.0244	0.0	0.0	0.0	0.06	-5.603	-94.614	32.09	-415	-33	-209	None	None	None	None	None	None	None	None
 None	0.1006	0.001	1.0249	0.0	0.0	0.0	0.06	-5.609	-94.631	32.16	-416	-33	-210	None	None	None	None	None	None	None	None
 None	0.1006	0.001	1.0244	0.0	0.0	0.0	0.06	-5.609	-94.642	32.14	-416	-30	-209	None	None	None	None	None	None	None	None
 None	0.1006	0.001	1.0244	0.0	0.0	0.0	0.06	-5.609	-94.636	32.1	-417	-31	-210	None	None	None	None	None	None	None	None
 None	0.1006	0.001	1.0239	0.0	0.0	0.0	0.06	-5.609	-94.636	32.1	-414	-33	-212	None	None	None	None	None	None	None	None
 None	0.1006	0.0015	1.0239	0.0	0.0	0.0	0.06	-5.609	-94.647	32.19	-415	-35	-211	None	None	None	None	None	None	None	None
 None	0.1006	0.0015	1.0244	0.0	0.0	0.0	0.06	-5.609	-94.658	32.11	-415	-33	-211	None	None	None	None	None	None	None	None
 None	0.1006	0.002	1.0249	0.0	0.0	0.0	0.06	-5.609	-94.658	32.14	-416	-33	-211	None	None	None	None	None	None	None	None
 None	0.1006	0.002	1.0244	0.0	0.0	0.0	0.066	-5.603	-94.675	32.14	-415	-36	-211	None	None	None	None	None	None	None	None
 None	0.1011	0.0015	1.0244	0.0	0.0	0.0	0.066	-5.609	-94.68	32.15	-418	-33	-212	None	None	None	None	None	None	None	None
 None	0.1006	0.0015	1.0244	0.0	0.0	0.0	0.066	-5.609	-94.68	32.15	-416	-34	-211	None	None	None	None	None	None	None	None
 None	0.1001	0.0015	1.0239	0.0	0.0	0.0	0.066	-5.609	-94.68	32.13	-415	-33	-209	None	None	None	None	None	None	None	None
 None	0.1006	0.001	1.0244	0.0	0.0	0.0	0.066	-5.609	-94.68	32.13	-416	-33	-209	None	None	None	None	None	None	None	None
 None	0.1011	0.001	1.0244	0.0	0.0	0.0	0.066	-5.609	-94.68	32.17	-416	-32	-209	None	None	None	None	None	None	None	None
 None	0.1011	0.001	1.0254	0.0	0.0	0.0	0.066	-5.609	-94.686	32.14	-417	-33	-208	None	None	None	None	None	None	None	None
 None	0.1006	0.0015	1.0254	0.0	0.0	0.0	0.066	-5.609	-94.686	32.14	-418	-33	-213	None	None	None	None	None	None	None	None
 None	0.1006	0.001	1.0254	0.0	0.0	0.0	0.066	-5.609	-94.686	32.19	-417	-34	-211	None	None	None	None	None	None	None	None
 None	0.1011	0.0005	1.0249	0.0	0.0	0.0	0.066	-5.609	-94.686	32.11	-416	-34	-209	None	None	None	None	None	None	None	None
 None	0.1011	0.0005	1.0244	0.0	0.0	0.0	0.06	-5.609	-94.691	32.14	-418	-34	-209	None	None	None	None	None	None	None	None
 None	0.1011	0.001	1.0254	0.0	0.0	0.0	0.06	-5.609	-94.691	32.17	-418	-32	-212	None	None	None	None	None	None	None	None
 None	0.1006	0.001	1.0254	0.0	0.0	0.0	0.06	-5.609	-94.697	32.22	-420	-34	-209	None	None	None	None	None	None	None	None
 None	0.1001	0.0015	1.0249	0.0	0.0	0.0	0.06	-5.609	-94.691	32.19	-413	-34	-208	None	None	None	None	None	None	None	None
 None	0.1006	0.002	1.0244	0.0	0.0	0.0	0.066	-5.609	-94.713	32.16	-415	-35	-209	None	None	None	None	None	None	None	None
 None	0.1011	0.0015	1.0244	0.0	0.0	0.0	0.066	-5.609	-94.719	32.22	-414	-34	-204	None	None	None	None	None	None	None	None
 None	0.1006	0.001	1.0244	0.0	0.0	0.0	0.066	-5.609	-94.713	32.17	-415	-34	-208	None	None	None	None	None	None	None	None
 None	0.1006	0.0015	1.0244	0.0	0.0	0.0	0.066	-5.609	-94.713	32.13	-415	-33	-208	None	None	None	None	None	None	None	None
 None	0.1006	0.0015	1.0249	0.0	0.0	0.0	0.066	-5.609	-94.708	32.19	-414	-30	-208	None	None	None	None	None	None	None	None
 None	0.1006	0.0015	1.0244	0.0	0.0	0.0	0.066	-5.609	-94.691	32.22	-416	-32	-208	None	None	None	None	None	None	None	None
 None	0.1011	0.0015	1.0244	0.0	0.0	0.0	0.066	-5.609	-94.697	32.15	-416	-33	-210	None	None	None	None	None	None	None	None
 None	0.1006	0.001	1.0244	0.0	0.0	0.0	0.066	-5.609	-94.697	32.16	-414	-33	-211	None	None	None	None	None	None	None	None
 None	0.1006	0.001	1.0239	0.0	0.0	0.0	0.066	-5.609	-94.691	32.19	-415	-32	-208	None	None	None	None	None	None	None	None
 None	0.1011	0.001	1.0239	0.0	0.0	0.0	0.066	-5.609	-94.697	32.23	-415	-30	-211	None	None	None	None	None	None	None	None
 None	0.1011	0.001	1.0244	0.0	0.0	0.0	0.066	-5.609	-94.686	32.14	-419	-34	-210	None	None	None	None	None	None	None	None
 None	0.1006	0.0005	1.0259	0.0	0.0	0.0	0.066	-5.614	-94.686	32.2	-414	-33	-210	None	None	None	None	None	None	None	None
 None	0.1001	0.001	1.0254	0.0	0.0	0.0	0.06	-5.609	-94.702	32.17	-415	-33	-207	None	None	None	None	None	None	None	None
 None	0.1006	0.0015	1.0244	0.0	0.0	0.0	0.06	-5.609	-94.691	32.27	-416	-31	-211	None	None	None	None	None	None	None	None
 None	0.1006	0.002	1.0249	0.0	0.0	0.0	0.066	-5.609	-94.653	32.22	-414	-27	-210	None	None	None	None	None	None	None	None
 None	0.1011	0.002	1.0249	0.0	0.0	0.0	0.066	-5.609	-94.647	32.19	-414	-32	-208	None	None	None	None	None	None	None	None
 None	0.1011	0.002	1.0249	0.0	0.0	0.0	0.071	-5.614	-94.658	32.18	-417	-33	-209	None	None	None	None	None	None	None	None
 None	0.1006	0.0015	1.0244	0.0	0.0	0.0	0.071	-5.614	-94.658	32.29	-415	-32	-210	None	None	None	None	None	None	None	None
 None	0.1006	0.0015	1.0249	0.0	0.0	0.0	0.071	-5.614	-94.647	32.12	-416	-33	-210	None	None	None	None	None	None	None	None
 None	0.1006	0.001	1.0244	0.0	0.0	0.0	0.071	-5.614	-94.653	32.15	-417	-34	-208	None	None	None	None	None	None	None	None
 None	0.1011	0.001	1.0244	0.0	0.0	0.0	0.071	-5.614	-94.647	32.25	-416	-33	-210	None	None	None	None	None	None	None	None
 None	0.1011	0.001	1.0249	0.0	0.0	0.0	0.071	-5.614	-94.653	32.26	-416	-34	-209	None	None	None	None	None	None	None	None
 None	0.1006	0.0015	1.0254	0.0	0.0	0.0	0.071	-5.614	-94.647	32.23	-416	-32	-209	None	None	None	None	None	None	None	None
 None	0.1001	0.001	1.0254	0.0	0.0	0.0	0.071	-5.609	-94.636	32.29	-415	-32	-207	None	None	None	None	None	None	None	None
 None	0.1006	0.001	1.0249	0.0	0.0	0.0	0.066	-5.609	-94.636	32.24	-413	-33	-208	None	None	None	None	None	None	None	None
 None	0.1006	0.0015	1.0244	0.0	0.0	0.0	0.066	-5.609	-94.636	32.26	-414	-32	-207	None	None	None	None	None	None	None	None
 None	0.1006	0.002	1.0244	0.0	0.0	0.0	0.071	-5.609	-94.647	32.23	-419	-32	-207	None	None	None	None	None	None	None	None
 None	0.1006	0.0015	1.0244	0.0	0.0	0.0	0.071	-5.609	-94.647	32.23	-416	-33	-209	None	None	None	None	None	None	None	None
 None	0.1006	0.001	1.0239	0.0	0.0	0.0	0.071	-5.609	-94.642	32.22	-417	-31	-207	None	None	None	None	None	None	None	None
